0.08544921875	-76.6883926
0.384521484375	-87.6786957
0.689697265625	-91.1128235
1.0009765625	-93.069519
1.611328125	-95.922699
2.2216796875	-97.6451569
2.83203125	-99.6987839
3.4423828125	-101.371086
4.052734375	-101.637047
4.6630859375	-101.466942
5.2734375	-102.123566
5.8837890625	-104.191299
6.494140625	-104.183083
7.1044921875	-106.403397
7.71484375	-106.591919
8.3251953125	-106.827301
8.935546875	-107.382454
9.5458984375	-107.098633
12.5732421875	-113.268509
18.6767578125	-117.769638
24.7802734375	-118.899559
30.8837890625	-121.132393
36.9873046875	-121.988365
43.0908203125	-123.741142
49.1943359375	-125.271812
55.2978515625	-126.021179
61.4013671875	-127.160133
67.5048828125	-127.669273
73.6083984375	-127.697464
79.7119140625	-129.870087
85.8154296875	-129.031219
91.9189453125	-131.564728
98.0224609375	-134.955215
151.3671875	-140.41893
212.40234375	-144.278564
273.4375	-144.376389
334.47265625	-146.568039
395.5078125	-148.606491
456.54296875	-149.682663
517.578125	-149.309525
578.61328125	-150.493912
639.6484375	-151.219086
700.68359375	-150.809799
761.71875	-151.503601
822.75390625	-151.859756
883.7890625	-151.588455
944.82421875	-152.636246
1159.66796875	-154.576675
1770.01953125	-156.767883
2380.37109375	-156.19165
2990.72265625	-156.151138
3601.07421875	-157.883911
4211.42578125	-158.386475
4821.77734375	-157.537918
5432.12890625	-158.67363
6042.48046875	-158.064133
6652.83203125	-157.629135
7263.18359375	-158.803909
7873.53515625	-158.691544
8483.88671875	-159.02417
9094.23828125	-158.147842
9704.58984375	-160.393356
14160.15625	-161.188293
20263.671875	-161.643585
26367.1875	-161.776917
32470.703125	-161.053452
38574.21875	-161.998932
44677.734375	-162.447037
50781.25	-161.011215
56884.765625	-162.552139
62988.28125	-161.688065
69091.796875	-162.466156
75195.3125	-162.915985
81298.828125	-161.620071
87402.34375	-163.092926
93505.859375	-162.114243
99609.375	-163.515915
142154.6875	-162.339355
191173.546875	-162.70372
240192.40625	-162.752396
289211.28125	-162.505264
338230.125	-163.676346
387249	-161.774231
436267.84375	-162.02533
485286.71875	-162.457108
534305.5625	-161.774277
583324.4375	-163.159454
632343.3125	-163.11058
681362.125	-162.30484
730381	-162.017212
779399.875	-162.98381
828418.75	-162.390198
877437.5625	-162.836563
926456.4375	-161.70047
975475.3125	-161.361908
