0.1190185546875	-79.7888336
0.384521484375	-89.8856125
0.689697265625	-94.2786484
1.0009765625	-95.3709259
1.611328125	-96.9949493
2.2216796875	-98.9979019
2.83203125	-101.049248
3.4423828125	-101.418312
4.052734375	-102.279877
4.6630859375	-103.808777
5.2734375	-104.27742
5.8837890625	-104.659058
6.494140625	-106.689804
7.1044921875	-105.74514
7.71484375	-106.544037
8.3251953125	-107.654251
8.935546875	-107.496719
9.5458984375	-108.357033
12.5732421875	-113.740013
18.6767578125	-117.991119
24.7802734375	-121.720947
30.8837890625	-123.077583
36.9873046875	-123.426514
43.0908203125	-124.60759
49.1943359375	-127.263115
55.2978515625	-127.469536
61.4013671875	-128.364777
67.5048828125	-128.020157
73.6083984375	-129.11731
79.7119140625	-130.379333
85.8154296875	-130.476959
91.9189453125	-131.812698
98.0224609375	-135.148956
151.3671875	-139.900742
212.40234375	-145.237106
273.4375	-144.906357
334.47265625	-145.946213
395.5078125	-148.654846
456.54296875	-148.82933
517.578125	-149.10788
578.61328125	-151.017151
639.6484375	-149.592392
700.68359375	-149.769669
761.71875	-150.286346
822.75390625	-150.226608
883.7890625	-149.701477
944.82421875	-151.278915
1159.66796875	-152.793808
1770.01953125	-154.240906
2380.37109375	-154.612823
2990.72265625	-155.340698
3601.07421875	-155.307724
4211.42578125	-156.757324
4821.77734375	-156.467697
5432.12890625	-156.437424
6042.48046875	-156.849228
6652.83203125	-157.35112
7263.18359375	-157.000946
7873.53515625	-157.500412
8483.88671875	-157.074356
9094.23828125	-157.357895
9704.58984375	-158.147644
14160.15625	-159.929398
20263.671875	-159.994858
26367.1875	-161.110153
32470.703125	-161.425797
38574.21875	-160.37915
44677.734375	-160.166077
50781.25	-161.233627
56884.765625	-160.286789
62988.28125	-160.307419
69091.796875	-160.944214
75195.3125	-160.160385
81298.828125	-161.105591
87402.34375	-161.606873
93505.859375	-160.867447
99609.375	-161.129898
142154.6875	-161.643875
191173.546875	-160.509598
240192.40625	-160.306046
289211.28125	-161.472549
338230.125	-160.620804
387249	-161.855652
436267.84375	-161.202866
485286.71875	-161.525757
534305.5625	-160.919724
583324.4375	-161.552414
632343.3125	-159.891998
681362.125	-162.104706
730381	-161.564041
779399.875	-161.189667
828418.75	-162.595276
877437.5625	-161.874359
926456.4375	-160.576401
975475.3125	-159.733612
