x-axis,1
second,Volt
-875.5393E-03,+2.9599522E+00
-875.2793E-03,+2.9638191E+00
-875.0193E-03,+2.9576358E+00
-874.7593E-03,+2.9599522E+00
-874.4993E-03,+2.9638191E+00
-874.2393E-03,+2.9638191E+00
-873.9793E-03,+2.9638191E+00
-873.7193E-03,+2.9638191E+00
-873.4593E-03,+2.9576358E+00
-873.1993E-03,+2.9599522E+00
-872.9393E-03,+2.9638191E+00
-872.6793E-03,+2.9638191E+00
-872.4193E-03,+2.9700025E+00
-872.1593E-03,+2.9615027E+00
-871.8993E-03,+2.9599522E+00
-871.6393E-03,+2.9638191E+00
-871.3793E-03,+2.9700025E+00
-871.1193E-03,+2.9738694E+00
-870.8593E-03,+2.9676860E+00
-870.5993E-03,+2.9638191E+00
-870.3393E-03,+2.9638191E+00
-870.0793E-03,+2.9638191E+00
-869.8193E-03,+2.9700025E+00
-869.5593E-03,+2.9676860E+00
-869.2993E-03,+2.9638191E+00
-869.0393E-03,+2.9638191E+00
-868.7793E-03,+2.9638191E+00
-868.5192E-03,+2.9638191E+00
-868.2592E-03,+2.9638191E+00
-867.9992E-03,+2.9638191E+00
-867.7392E-03,+2.9700025E+00
-867.4792E-03,+2.9676860E+00
-867.2192E-03,+2.9638191E+00
-866.9592E-03,+2.9700025E+00
-866.6992E-03,+2.9738694E+00
-866.4392E-03,+2.9738694E+00
-866.1792E-03,+2.9676860E+00
-865.9192E-03,+2.9700025E+00
-865.6592E-03,+2.9676860E+00
-865.3992E-03,+2.9638191E+00
-865.1392E-03,+2.9638191E+00
-864.8792E-03,+2.9638191E+00
-864.6192E-03,+2.9700025E+00
-864.3592E-03,+2.9676860E+00
-864.0992E-03,+2.9700025E+00
-863.8392E-03,+2.9676860E+00
-863.5792E-03,+2.9638191E+00
-863.3192E-03,+2.9576358E+00
-863.0592E-03,+2.9599522E+00
-862.7992E-03,+2.9700025E+00
-862.5392E-03,+2.9738694E+00
-862.2792E-03,+2.9676860E+00
-862.0192E-03,+2.9638191E+00
-861.7591E-03,+2.9700025E+00
-861.4991E-03,+2.9615027E+00
-861.2391E-03,+2.9599522E+00
-860.9791E-03,+2.9638191E+00
-860.7191E-03,+2.9700025E+00
-860.4591E-03,+2.9676860E+00
-860.1991E-03,+2.9638191E+00
-859.9391E-03,+2.9638191E+00
-859.6791E-03,+2.9638191E+00
-859.4191E-03,+2.9700025E+00
-859.1591E-03,+2.9738694E+00
-858.8991E-03,+2.9738694E+00
-858.6391E-03,+2.9676860E+00
-858.3791E-03,+2.9638191E+00
-858.1191E-03,+2.9638191E+00
-857.8591E-03,+2.9638191E+00
-857.5991E-03,+2.9761859E+00
-857.3391E-03,+2.9715529E+00
-857.0791E-03,+2.9638191E+00
-856.8191E-03,+2.9638191E+00
-856.5591E-03,+2.9638191E+00
-856.2991E-03,+2.9576358E+00
-856.0391E-03,+2.9661356E+00
-855.7791E-03,+2.9676860E+00
-855.5191E-03,+2.9638191E+00
-855.2591E-03,+2.9638191E+00
-854.9990E-03,+2.9638191E+00
-854.7390E-03,+2.9638191E+00
-854.4790E-03,+2.9638191E+00
-854.2190E-03,+2.9700025E+00
-853.9590E-03,+2.9676860E+00
-853.6990E-03,+2.9638191E+00
-853.4390E-03,+2.9700025E+00
-853.1790E-03,+2.9738694E+00
-852.9190E-03,+2.9615027E+00
-852.6590E-03,+2.9599522E+00
-852.3990E-03,+2.9638191E+00
-852.1390E-03,+2.9638191E+00
-851.8790E-03,+2.9638191E+00
-851.6190E-03,+2.9638191E+00
-851.3590E-03,+2.9638191E+00
-851.0990E-03,+2.9700025E+00
-850.8390E-03,+2.9676860E+00
-850.5790E-03,+2.9700025E+00
-850.3190E-03,+2.9615027E+00
-850.0590E-03,+2.9661356E+00
-849.7990E-03,+2.9676860E+00
-849.5390E-03,+2.9576358E+00
-849.2790E-03,+2.9661356E+00
-849.0190E-03,+2.9738694E+00
-848.7590E-03,+2.9676860E+00
-848.4990E-03,+2.9638191E+00
-848.2389E-03,+2.9514524E+00
-847.9789E-03,+2.9684521E+00
-847.7189E-03,+2.9653696E+00
-847.4589E-03,+2.9661356E+00
-847.1989E-03,+2.9676860E+00
-846.9389E-03,+2.9638191E+00
-846.6789E-03,+2.9576358E+00
-846.4189E-03,+2.9599522E+00
-846.1589E-03,+2.9700025E+00
-845.8989E-03,+2.9676860E+00
-845.6389E-03,+2.9700025E+00
-845.3789E-03,+2.9738694E+00
-845.1189E-03,+2.9676860E+00
-844.8589E-03,+2.9700025E+00
-844.5989E-03,+2.9738694E+00
-844.3389E-03,+2.9676860E+00
-844.0789E-03,+2.9700025E+00
-843.8189E-03,+2.9615027E+00
-843.5589E-03,+2.9599522E+00
-843.2989E-03,+2.9638191E+00
-843.0389E-03,+2.9638191E+00
-842.7789E-03,+2.9638191E+00
-842.5189E-03,+2.9576358E+00
-842.2589E-03,+2.9599522E+00
-841.9989E-03,+2.9638191E+00
-841.7389E-03,+2.9638191E+00
-841.4789E-03,+2.9700025E+00
-841.2188E-03,+2.9738694E+00
-840.9588E-03,+2.9738694E+00
-840.6988E-03,+2.9676860E+00
-840.4388E-03,+2.9638191E+00
-840.1788E-03,+2.9576358E+00
-839.9188E-03,+2.9661356E+00
-839.6588E-03,+2.9738694E+00
-839.3988E-03,+2.9676860E+00
-839.1388E-03,+2.9700025E+00
-838.8788E-03,+2.9676860E+00
-838.6188E-03,+2.9638191E+00
-838.3588E-03,+2.9576358E+00
-838.0988E-03,+2.9661356E+00
-837.8388E-03,+2.9676860E+00
-837.5788E-03,+2.9638191E+00
-837.3188E-03,+2.9700025E+00
-837.0588E-03,+2.9676860E+00
-836.7988E-03,+2.9761859E+00
-836.5388E-03,+2.9777363E+00
-836.2788E-03,+2.9676860E+00
-836.0188E-03,+2.9514524E+00
-835.7588E-03,+2.9560854E+00
-835.4988E-03,+2.9514524E+00
-835.2388E-03,+2.9499020E+00
-834.9788E-03,+2.9599522E+00
-834.7188E-03,+2.9700025E+00
-834.4587E-03,+2.9615027E+00
-834.1987E-03,+2.9661356E+00
-833.9387E-03,+2.9676860E+00
-833.6787E-03,+2.9638191E+00
-833.4187E-03,+2.9638191E+00
-833.1587E-03,+2.9638191E+00
-832.8987E-03,+2.9638191E+00
-832.6387E-03,+2.9638191E+00
-832.3787E-03,+2.9700025E+00
-832.1187E-03,+2.9676860E+00
-831.8587E-03,+2.9638191E+00
-831.5987E-03,+2.9638191E+00
-831.3387E-03,+2.9638191E+00
-831.0787E-03,+2.9576358E+00
-830.8187E-03,+2.9599522E+00
-830.5587E-03,+2.9638191E+00
-830.2987E-03,+2.9700025E+00
-830.0387E-03,+2.9676860E+00
-829.7787E-03,+2.9700025E+00
-829.5187E-03,+2.9676860E+00
-829.2587E-03,+2.9576358E+00
-828.9987E-03,+2.9661356E+00
-828.7387E-03,+2.9738694E+00
-828.4787E-03,+2.9615027E+00
-828.2187E-03,+2.9599522E+00
-827.9587E-03,+2.9638191E+00
-827.6986E-03,+2.9638191E+00
-827.4386E-03,+2.9700025E+00
-827.1786E-03,+2.9676860E+00
-826.9186E-03,+2.9638191E+00
-826.6586E-03,+2.9700025E+00
-826.3986E-03,+2.9676860E+00
-826.1386E-03,+2.9700025E+00
-825.8786E-03,+2.9800527E+00
-825.6186E-03,+2.9715529E+00
-825.3586E-03,+2.9638191E+00
-825.0986E-03,+2.9638191E+00
-824.8386E-03,+2.9576358E+00
-824.5786E-03,+2.9599522E+00
-824.3186E-03,+2.9700025E+00
-824.0586E-03,+2.9738694E+00
-823.7986E-03,+2.9738694E+00
-823.5386E-03,+2.9676860E+00
-823.2786E-03,+2.9638191E+00
-823.0186E-03,+2.9638191E+00
-822.7586E-03,+2.9638191E+00
-822.4986E-03,+2.9638191E+00
-822.2386E-03,+2.9700025E+00
-821.9786E-03,+2.9738694E+00
-821.7186E-03,+2.9676860E+00
-821.4586E-03,+2.9638191E+00
-821.1986E-03,+2.9638191E+00
-820.9386E-03,+2.9700025E+00
-820.6785E-03,+2.9676860E+00
-820.4185E-03,+2.9638191E+00
-820.1585E-03,+2.9576358E+00
-819.8985E-03,+2.9599522E+00
-819.6385E-03,+2.9700025E+00
-819.3785E-03,+2.9676860E+00
-819.1185E-03,+2.9638191E+00
-818.8585E-03,+2.9700025E+00
-818.5985E-03,+2.9676860E+00
-818.3385E-03,+2.9700025E+00
-818.0785E-03,+2.9676860E+00
-817.8185E-03,+2.9700025E+00
-817.5585E-03,+2.9676860E+00
-817.2985E-03,+2.9638191E+00
-817.0385E-03,+2.9700025E+00
-816.7785E-03,+2.9676860E+00
-816.5185E-03,+2.9638191E+00
-816.2585E-03,+2.9638191E+00
-815.9985E-03,+2.9638191E+00
-815.7385E-03,+2.9700025E+00
-815.4785E-03,+2.9676860E+00
-815.2185E-03,+2.9700025E+00
-814.9585E-03,+2.9676860E+00
-814.6985E-03,+2.9638191E+00
-814.4385E-03,+2.9700025E+00
-814.1785E-03,+2.9738694E+00
-813.9184E-03,+2.9676860E+00
-813.6584E-03,+2.9638191E+00
-813.3984E-03,+2.9576358E+00
-813.1384E-03,+2.9661356E+00
-812.8784E-03,+2.9491359E+00
-812.6184E-03,+2.9522185E+00
-812.3584E-03,+2.9638191E+00
-812.0984E-03,+2.9700025E+00
-811.8384E-03,+2.9615027E+00
-811.5784E-03,+2.9661356E+00
-811.3184E-03,+2.9738694E+00
-811.0584E-03,+2.9676860E+00
-810.7984E-03,+2.9700025E+00
-810.5384E-03,+2.9676860E+00
-810.2784E-03,+2.9638191E+00
-810.0184E-03,+2.9638191E+00
-809.7584E-03,+2.9638191E+00
-809.4984E-03,+2.9638191E+00
-809.2384E-03,+2.9638191E+00
-808.9784E-03,+2.9700025E+00
-808.7184E-03,+2.9676860E+00
-808.4584E-03,+2.9638191E+00
-808.1984E-03,+2.9638191E+00
-807.9384E-03,+2.9638191E+00
-807.6784E-03,+2.9638191E+00
-807.4184E-03,+2.9638191E+00
-807.1583E-03,+2.9700025E+00
-806.8983E-03,+2.9676860E+00
-806.6383E-03,+2.9576358E+00
-806.3783E-03,+2.9599522E+00
-806.1183E-03,+2.9638191E+00
-805.8583E-03,+2.9638191E+00
-805.5983E-03,+2.9700025E+00
-805.3383E-03,+2.9676860E+00
-805.0783E-03,+2.9576358E+00
-804.8183E-03,+2.9599522E+00
-804.5583E-03,+2.9638191E+00
-804.2983E-03,+2.9638191E+00
-804.0383E-03,+2.9638191E+00
-803.7783E-03,+2.9700025E+00
-803.5183E-03,+2.9800527E+00
-803.2583E-03,+2.9591862E+00
-802.9983E-03,+2.9560854E+00
-802.7383E-03,+2.9638191E+00
-802.4783E-03,+2.9638191E+00
-802.2183E-03,+2.9638191E+00
-801.9583E-03,+2.9576358E+00
-801.6983E-03,+2.9599522E+00
-801.4383E-03,+2.9638191E+00
-801.1783E-03,+2.9700025E+00
-800.9183E-03,+2.9676860E+00
-800.6583E-03,+2.9576358E+00
-800.3982E-03,+2.9599522E+00
-800.1382E-03,+2.9638191E+00
-799.8782E-03,+2.9638191E+00
-799.6182E-03,+2.9700025E+00
-799.3582E-03,+2.9676860E+00
-799.0982E-03,+2.9761859E+00
-798.8382E-03,+2.9715529E+00
-798.5782E-03,+2.9700025E+00
-798.3182E-03,+2.9738694E+00
-798.0582E-03,+2.9676860E+00
-797.7982E-03,+2.9700025E+00
-797.5382E-03,+2.9676860E+00
-797.2782E-03,+2.9638191E+00
-797.0182E-03,+2.9638191E+00
-796.7582E-03,+2.9576358E+00
-796.4982E-03,+2.9599522E+00
-796.2382E-03,+2.9638191E+00
-795.9782E-03,+2.9700025E+00
-795.7182E-03,+2.9676860E+00
-795.4582E-03,+2.9700025E+00
-795.1982E-03,+2.9676860E+00
-794.9382E-03,+2.9700025E+00
-794.6782E-03,+2.9676860E+00
-794.4182E-03,+2.9638191E+00
-794.1582E-03,+2.9638191E+00
-793.8982E-03,+2.9638191E+00
-793.6382E-03,+2.9638191E+00
-793.3781E-03,+2.9638191E+00
-793.1181E-03,+2.9761859E+00
-792.8581E-03,+2.9653696E+00
-792.5981E-03,+2.9661356E+00
-792.3381E-03,+2.9738694E+00
-792.0781E-03,+2.9676860E+00
-791.8181E-03,+2.9638191E+00
-791.5581E-03,+2.9700025E+00
-791.2981E-03,+2.9738694E+00
-791.0381E-03,+2.9676860E+00
-790.7781E-03,+2.9638191E+00
-790.5181E-03,+2.9638191E+00
-790.2581E-03,+2.9700025E+00
-789.9981E-03,+2.9615027E+00
-789.7381E-03,+2.9599522E+00
-789.4781E-03,+2.9761859E+00
-789.2181E-03,+2.9715529E+00
-788.9581E-03,+2.9638191E+00
-788.6981E-03,+2.9638191E+00
-788.4381E-03,+2.9700025E+00
-788.1781E-03,+2.9738694E+00
-787.9181E-03,+2.9676860E+00
-787.6581E-03,+2.9638191E+00
-787.3981E-03,+2.9576358E+00
-787.1381E-03,+2.9599522E+00
-786.8781E-03,+2.9638191E+00
-786.6180E-03,+2.9638191E+00
-786.3580E-03,+2.9576358E+00
-786.0980E-03,+2.9599522E+00
-785.8380E-03,+2.9514524E+00
-785.5780E-03,+2.9560854E+00
-785.3180E-03,+2.9700025E+00
-785.0580E-03,+2.9676860E+00
-784.7980E-03,+2.9638191E+00
-784.5380E-03,+2.9638191E+00
-784.2780E-03,+2.9638191E+00
-784.0180E-03,+2.9638191E+00
-783.7580E-03,+2.9576358E+00
-783.4980E-03,+2.9599522E+00
-783.2380E-03,+2.9638191E+00
-782.9780E-03,+2.9638191E+00
-782.7180E-03,+2.9700025E+00
-782.4580E-03,+2.9738694E+00
-782.1980E-03,+2.9676860E+00
-781.9380E-03,+2.9638191E+00
-781.6780E-03,+2.9638191E+00
-781.4180E-03,+2.9700025E+00
-781.1580E-03,+2.9676860E+00
-780.8980E-03,+2.9638191E+00
-780.6380E-03,+2.9638191E+00
-780.3780E-03,+2.9638191E+00
-780.1180E-03,+2.9576358E+00
-779.8579E-03,+2.9537689E+00
-779.5979E-03,+2.9599522E+00
-779.3379E-03,+2.9638191E+00
-779.0779E-03,+2.9638191E+00
-778.8179E-03,+2.9700025E+00
-778.5579E-03,+2.9676860E+00
-778.2979E-03,+2.9576358E+00
-778.0379E-03,+2.9661356E+00
-777.7779E-03,+2.9676860E+00
-777.5179E-03,+2.9638191E+00
-777.2579E-03,+2.9700025E+00
-776.9979E-03,+2.9676860E+00
-776.7379E-03,+2.9700025E+00
-776.4779E-03,+2.9738694E+00
-776.2179E-03,+2.9738694E+00
-775.9579E-03,+2.9800527E+00
-775.6979E-03,+2.9715529E+00
-775.4379E-03,+2.9638191E+00
-775.1779E-03,+2.9638191E+00
-774.9179E-03,+2.9700025E+00
-774.6579E-03,+2.9676860E+00
-774.3979E-03,+2.9700025E+00
-774.1379E-03,+2.9676860E+00
-773.8779E-03,+2.9638191E+00
-773.6179E-03,+2.9514524E+00
-773.3579E-03,+2.9622687E+00
-773.0979E-03,+2.9615027E+00
-772.8378E-03,+2.9599522E+00
-772.5778E-03,+2.9576358E+00
-772.3178E-03,+2.9599522E+00
-772.0578E-03,+2.9700025E+00
-771.7978E-03,+2.9676860E+00
-771.5378E-03,+2.9638191E+00
-771.2778E-03,+2.9638191E+00
-771.0178E-03,+2.9761859E+00
-770.7578E-03,+2.9715529E+00
-770.4978E-03,+2.9638191E+00
-770.2378E-03,+2.9700025E+00
-769.9778E-03,+2.9738694E+00
-769.7178E-03,+2.9676860E+00
-769.4578E-03,+2.9700025E+00
-769.1978E-03,+2.9676860E+00
-768.9378E-03,+2.9638191E+00
-768.6778E-03,+2.9638191E+00
-768.4178E-03,+2.9638191E+00
-768.1578E-03,+2.9700025E+00
-767.8978E-03,+2.9738694E+00
-767.6378E-03,+2.9676860E+00
-767.3778E-03,+2.9638191E+00
-767.1178E-03,+2.9638191E+00
-766.8578E-03,+2.9700025E+00
-766.5978E-03,+2.9676860E+00
-766.3378E-03,+2.9638191E+00
-766.0777E-03,+2.9700025E+00
-765.8177E-03,+2.9738694E+00
-765.5577E-03,+2.9676860E+00
-765.2977E-03,+2.9638191E+00
-765.0377E-03,+2.9638191E+00
-764.7777E-03,+2.9638191E+00
-764.5177E-03,+2.9638191E+00
-764.2577E-03,+2.9700025E+00
-763.9977E-03,+2.9676860E+00
-763.7377E-03,+2.9700025E+00
-763.4777E-03,+2.9676860E+00
-763.2177E-03,+2.9700025E+00
-762.9577E-03,+2.9676860E+00
-762.6977E-03,+2.9638191E+00
-762.4377E-03,+2.9576358E+00
-762.1777E-03,+2.9599522E+00
-761.9177E-03,+2.9638191E+00
-761.6577E-03,+2.9638191E+00
-761.3977E-03,+2.9700025E+00
-761.1377E-03,+2.9676860E+00
-760.8777E-03,+2.9700025E+00
-760.6177E-03,+2.9676860E+00
-760.3577E-03,+2.9700025E+00
-760.0977E-03,+2.9676860E+00
-759.8377E-03,+2.9700025E+00
-759.5777E-03,+2.9676860E+00
-759.3176E-03,+2.9700025E+00
-759.0576E-03,+2.9676860E+00
-758.7976E-03,+2.9700025E+00
-758.5376E-03,+2.9676860E+00
-758.2776E-03,+2.9638191E+00
-758.0176E-03,+2.9576358E+00
-757.7576E-03,+2.9599522E+00
-757.4976E-03,+2.9823692E+00
-757.2376E-03,+2.9754198E+00
-756.9776E-03,+2.9638191E+00
-756.7176E-03,+2.9638191E+00
-756.4576E-03,+2.9638191E+00
-756.1976E-03,+2.9638191E+00
-755.9376E-03,+2.9576358E+00
-755.6776E-03,+2.9599522E+00
-755.4176E-03,+2.9700025E+00
-755.1576E-03,+2.9676860E+00
-754.8976E-03,+2.9638191E+00
-754.6376E-03,+2.9638191E+00
-754.3776E-03,+2.9638191E+00
-754.1176E-03,+2.9700025E+00
-753.8576E-03,+2.9676860E+00
-753.5976E-03,+2.9638191E+00
-753.3376E-03,+2.9700025E+00
-753.0776E-03,+2.9676860E+00
-752.8176E-03,+2.9638191E+00
-752.5575E-03,+2.9638191E+00
-752.2975E-03,+2.9638191E+00
-752.0375E-03,+2.9638191E+00
-751.7775E-03,+2.9700025E+00
-751.5175E-03,+2.9676860E+00
-751.2575E-03,+2.9823692E+00
-750.9975E-03,+2.9754198E+00
-750.7375E-03,+2.9638191E+00
-750.4775E-03,+2.9576358E+00
-750.2175E-03,+2.9599522E+00
-749.9575E-03,+2.9638191E+00
-749.6975E-03,+2.9700025E+00
-749.4375E-03,+2.9738694E+00
-749.1775E-03,+2.9676860E+00
-748.9175E-03,+2.9638191E+00
-748.6575E-03,+2.9638191E+00
-748.3975E-03,+2.9638191E+00
-748.1375E-03,+2.9638191E+00
-747.8775E-03,+2.9638191E+00
-747.6175E-03,+2.9638191E+00
-747.3575E-03,+2.9700025E+00
-747.0975E-03,+2.9676860E+00
-746.8375E-03,+2.9638191E+00
-746.5775E-03,+2.9700025E+00
-746.3175E-03,+2.9676860E+00
-746.0575E-03,+2.9638191E+00
-745.7975E-03,+2.9576358E+00
-745.5374E-03,+2.9599522E+00
-745.2774E-03,+2.9638191E+00
-745.0174E-03,+2.9638191E+00
-744.7574E-03,+2.9638191E+00
-744.4974E-03,+2.9638191E+00
-744.2374E-03,+2.9638191E+00
-743.9774E-03,+2.9638191E+00
-743.7174E-03,+2.9700025E+00
-743.4574E-03,+2.9738694E+00
-743.1974E-03,+2.9676860E+00
-742.9374E-03,+2.9638191E+00
-742.6774E-03,+2.9638191E+00
-742.4174E-03,+2.9638191E+00
-742.1574E-03,+2.9700025E+00
-741.8974E-03,+2.9676860E+00
-741.6374E-03,+2.9761859E+00
-741.3774E-03,+2.9653696E+00
-741.1174E-03,+2.9537689E+00
-740.8574E-03,+2.9599522E+00
-740.5974E-03,+2.9638191E+00
-740.3374E-03,+2.9638191E+00
-740.0774E-03,+2.9514524E+00
-739.8174E-03,+2.9560854E+00
-739.5574E-03,+2.9700025E+00
-739.2974E-03,+2.9676860E+00
-739.0374E-03,+2.9638191E+00
-738.7773E-03,+2.9638191E+00
-738.5173E-03,+2.9638191E+00
-738.2573E-03,+2.9638191E+00
-737.9973E-03,+2.9638191E+00
-737.7373E-03,+2.9700025E+00
-737.4773E-03,+2.9676860E+00
-737.2173E-03,+2.9576358E+00
-736.9573E-03,+2.9723190E+00
-736.6973E-03,+2.9777363E+00
-736.4373E-03,+2.9800527E+00
-736.1773E-03,+2.9777363E+00
-735.9173E-03,+2.9676860E+00
-735.6573E-03,+2.9700025E+00
-735.3973E-03,+2.9676860E+00
-735.1373E-03,+2.9638191E+00
-734.8773E-03,+2.9700025E+00
-734.6173E-03,+2.9615027E+00
-734.3573E-03,+2.9661356E+00
-734.0973E-03,+2.9676860E+00
-733.8373E-03,+2.9576358E+00
-733.5773E-03,+2.9599522E+00
-733.3173E-03,+2.9700025E+00
-733.0573E-03,+2.9676860E+00
-732.7973E-03,+2.9638191E+00
-732.5373E-03,+2.9700025E+00
-732.2773E-03,+2.9615027E+00
-732.0172E-03,+2.9661356E+00
-731.7572E-03,+2.9676860E+00
-731.4972E-03,+2.9638191E+00
-731.2372E-03,+2.9700025E+00
-730.9772E-03,+2.9676860E+00
-730.7172E-03,+2.9638191E+00
-730.4572E-03,+2.9576358E+00
-730.1972E-03,+2.9599522E+00
-729.9372E-03,+2.9638191E+00
-729.6772E-03,+2.9452690E+00
-729.4172E-03,+2.9522185E+00
-729.1572E-03,+2.9638191E+00
