0.003910064697265625	-58.8878403
0.079345703125	-91.9048767
0.384521484375	-106.425972
0.689697265625	-111.043755
1.0009765625	-114.767029
1.611328125	-120.584282
2.2216796875	-122.677406
2.83203125	-126.330841
3.4423828125	-127.105927
4.052734375	-126.761383
4.6630859375	-127.721924
5.2734375	-128.408844
5.8837890625	-130.203018
6.494140625	-130.348587
7.1044921875	-130.422668
7.71484375	-130.975296
8.3251953125	-131.858749
8.935546875	-132.106583
9.5458984375	-132.587189
12.5732421875	-139.948166
18.6767578125	-140.618301
24.7802734375	-142.215073
30.8837890625	-142.204422
36.9873046875	-144.050964
43.0908203125	-144.541611
49.1943359375	-144.076294
55.2978515625	-144.616394
61.4013671875	-145.817947
67.5048828125	-145.232498
73.6083984375	-145.362335
79.7119140625	-145.748077
85.8154296875	-146.459534
91.9189453125	-146.281097
98.0224609375	-148.428268
151.3671875	-152.769684
212.40234375	-153.788071
273.4375	-155.240417
334.47265625	-155.886429
395.5078125	-156.171326
456.54296875	-156.563049
517.578125	-156.504211
578.61328125	-156.367294
639.6484375	-158.104645
700.68359375	-157.6689
761.71875	-157.215897
822.75390625	-158.276642
883.7890625	-158.403473
944.82421875	-158.013504
1159.66796875	-162.153397
1770.01953125	-162.490143
2380.37109375	-162.767395
2990.72265625	-163.514435
3601.07421875	-164.156494
4211.42578125	-164.109299
4821.77734375	-164.224823
5432.12890625	-164.276764
6042.48046875	-164.181931
6652.83203125	-164.415573
7263.18359375	-164.22641
7873.53515625	-164.797852
8483.88671875	-164.67659
9094.23828125	-164.94072
9704.58984375	-164.730484
14160.15625	-165.758896
20263.671875	-165.557068
26367.1875	-166.644394
32470.703125	-167.045639
38574.21875	-166.739105
44677.734375	-166.682251
50781.25	-166.783676
56884.765625	-167.047058
62988.28125	-167.475937
69091.796875	-167.285049
75195.3125	-166.673615
81298.828125	-167.579132
87402.34375	-167.329941
93505.859375	-167.658096
99609.375	-167.903442
142154.6875	-168.868042
191173.546875	-168.88179
240192.40625	-168.867935
289211.28125	-168.560074
338230.125	-168.523499
387249	-168.822235
436267.84375	-169.786102
485286.71875	-169.055984
534305.5625	-169.018265
583324.4375	-168.995636
632343.3125	-168.688354
681362.125	-170.072266
730381	-167.785492
779399.875	-168.444748
828418.75	-168.501602
877437.5625	-168.812302
926456.4375	-167.646149
975475.3125	-166.289749
